title,x_coord,y_coord,abstract,url,connections,dictionary_definition_tag
Incommensurable Values,0.6252098679542542,0.85787433385849,"

Values, such as liberty and equality, are sometimes said to be
incommensurable in the sense that their value cannot be reduced to a
common measure. The possibility of value incommensurability is thought
to raise deep questions about practical reason and rational choice as
well as related questions concerning topics as diverse as
akrasia, moral dilemmas, the plausibility of utilitarianism,
and the foundations of liberalism. This entry outlines answers in the
contemporary literature to these questions, starting with questions
about the nature and possibility of value incommensurability.
",https://plato.stanford.edu/entries/value-incommensurable/,,None
Arguments for Incompatibilism,0.5830704569816589,0.7672510743141174,"

We believe that we have free will and this belief is so firmly
entrenched in our daily lives that it is almost impossible to take
seriously the thought that it might be mistaken. We deliberate and
make choices, for instance, and in so doing we assume that there is
more than one choice we can make, more than one action we are able to
perform. When we look back and regret a foolish choice, or blame
ourselves for not doing something we should have done, we assume that
we could have chosen and done otherwise. When we look forward and make
plans for the future, we assume that we have at least some control
over our actions and the course of our lives; we think it is at least
sometimes up to us what we choose and try to do. 

Determinism is a highly general claim about the universe: very
roughly, that everything that happens, including everything you choose
and do, is determined by facts about the past together with the laws.
Determinism isn’t part of common sense, and it is not easy to
take seriously the thought that it might, for all we know, be true.
The incompatibilist believes that if determinism turned out to be
true, our belief that we have free will would be false. The
compatibilist denies that the truth of determinism would have this
drastic consequence. According to the compatibilist, the truth of
determinism is compatible with the truth of our belief that we have
free will. The philosophical problem of free will and determinism is
the problem of deciding who is right: the compatibilist or the
incompatibilist.

Much of the philosophical interest in the free will/determinism
problem is motivated by concerns about moral responsibility because,
it is generally agreed, having free will is a necessary condition of
being morally responsible. So if determinism precludes free will, it
also precludes moral responsibility. But it’s important to
distinguish questions about free will (whether we have it, what it
amounts to, whether it is compatible with determinism, whether it is
compatible with other things we believe true) from questions about
moral responsibility. Someone might believe that we have free will and
that free will is compatible with determinism while also believing,
for other reasons, that no one is ever morally responsible. And
someone might believe that we don’t have free will (because of
determinism or something else) while also believing, against
conventional wisdom, that we are nevertheless morally responsible.
What one believes about determinism and moral responsibility will
depend, in large part, on what one believes about various matters
within the scope of ethics rather than metaphysics. Among other
things, it will depend on what one takes moral responsibility to be
(P. Strawson 1962; G. Strawson 1986, 1994; Watson 2004). For these
reasons it is important not to conflate the question of the
compatibility of free will and determinism with the question of
whether moral responsibility is compatible with determinism.

It must be acknowledged that a change in definitions has crept into
the literature, and many contemporary theorists understand
‘compatibilism’ and ‘incompatibilism’ as
claims about moral responsibility (or “moral freedom” or
the freedom that “grounds” or “explains” moral
responsibility”) rather than claims about free will (Pereboom
1995, 2001, 2014. See Vihvelin 2011 for discussion). This entry will
not follow that usage.

This encyclopedia entry is about the free will/determinism problem;
more specifically, it is about arguments for the claim that free will
is incompatible with determinism. Since so much of the contemporary
free will literature is dominated by concerns about moral
responsibility, some of the arguments considered will be arguments for
the thesis that if determinism is true, we are never morally
responsible because we never satisfy the “freedom
requirement” for being morally responsible for our actions. But
the focus, in this entry, will be on the question of whether free will
(or acting with free will) is compatible with determinism.
",https://plato.stanford.edu/entries/incompatibilism-arguments/,"['https://plato.stanford.edu/entries/fatalism/', 'https://plato.stanford.edu/entries/providence-divine/', 'https://plato.stanford.edu/entries/determinism-causal/', 'https://plato.stanford.edu/entries/causation-metaphysics/', 'https://plato.stanford.edu/entries/causation-counterfactual/', 'https://plato.stanford.edu/entries/incompatibilism-theories/']",Knowledge
The Concept of Emotion in Classical Indian Philosophy,0.4769409596920013,0.32790619134902954,"

Most discussions of the term “emotion” in classical Indian
literature take place in the context the rasa theory of Indian
aesthetics. The word rasa can mean juice, sap, essence,
condiment or even flavour and refers to the different sentiments
invoked by a work of art, for example a piece of music. However, this
entry focuses on the emotions in Indian philosophical thinking outside
of the realm of aesthetics. While there is no equivalent for the term
“emotion” in Sanskrit, the concept nevertheless plays an
important role in Indian philosophy. Terms used in Sanskrit texts
include vedanā (feeling) and bhāva
(feeling) as well as names of individual emotions, such as
rāga (love, attraction), dveṣa (hatred,
aversion), harṣa (joy), bhaya (fear) and
śoka (sorrow). One of the reasons why emotions are
philosophically interesting in India and the West is their
relationship with the mental phenomenon of
vijñāna or jñāna which is
translated as “cognition”. The relationship between
emotion and cognition is important for any account of reason and
rationality. While the importance of the emotions for rational
deliberation and decision-making has been acknowledged in recent
discussions in the philosophy of mind, the history of Western
philosophy contains many views, for example those of Plato, Aristotle,
and the Stoics, which emphasize the dangerous and destructive role of
the emotions. At the heart of these views lies a division of our
mental lives into cognitions and feelings. Cognitions are
representational thoughts. They are often regarded as rational because
they are capable of representing the external world and therefore they
provide us with access to the external world, based on the best
available evidence. So, according to this view of rationality, when I
think that there is a book on the table, based on my available
evidence, and there really is one, then my thought is rational.
However, if I am hallucinating that there is a book on the table, my
thought that there is a book might also be rational because the
available evidence points towards this thought. In order to make sure
that our thoughts represent reality correctly, we require an account
of what counts as good evidence, which is one of the main foci of
epistemology in Indian and Western philosophy. Nevertheless,
cognitions derive their status as thoughts capable of rationality from
the fact that they have objects which represent the external world. By
contrast, feelings are some of the non-representational attitudes one
can have towards the objects of the representations of our thoughts.
For example, when a person thinks about her daughters, she has a
cognition which represents her daughters. The objects of her thought
are her daughters and her thought picks them out among various objects
and subjects in the world. There are several ways in which these
objects can be picked out: one can simply have the thought that one
has two daughters or one's thought can be “coloured” with
love and affection. This “colouring” of thought is often
regarded as an affect. Together with the thought, it accounts for an
emotion. So, the emotion of love, for example, is the thought of the
object of love plus an affect. The affect is non-representational and
regarded as a “mere” feeling.

The reason why many philosophers regard the emotions as an obstacle to
rational thought is the influence of the non-representational feeling.
The fact that feelings do not seem to have objects means, according to
some views, that they can interfere with rational thought. According
to these views, rational thought, which is representational and
therefore object-directed, is subject to disturbing interferences from
the feelings. The feelings themselves, however, are non-rational
because they arise due to some physical imbalance in the body, for
example through an imbalance of the various “humours”.
This imbalance can negatively influence rational thought. An example
is the person who acts against her better judgment because she is in
the grip of some feeling. This is of course also the basis for the
term “passion” as something that we “suffer”,
which was discussed by many philosophers in the seventeenth and
eighteenth centuries, e.g. Descartes, Spinoza and Hume. Since rational
thought is an ideal for many philosophers and the feelings can
interfere with this ideal, the natural consequence seems to be to
advocate for the extinction or at least the control of the feelings
and, as a consequence, of the emotions. This is what many philosophers
throughout the history of philosophy have done, most notably of course
the Stoics. While they often recognize that the emotions contain a
cognitive, and therefore potentially rational, element, they try to
uncover this element by advocating its separation from the affect. Of
course, if the affect were to be purged from the emotion, the
resulting cognition would cease to be an emotion.

There is a parallel between this Western view and a prejudice that
attaches to Indian philosophy. The prejudice is that Indian
philosophy, because of its soteriological nature with its emphasis on
the attainment of liberation, is about freeing the mind from feelings
and emotions because they constitute an attachment to the world. While
this is true of some schools of Indian philosophy, it is by no means a
justified account of Indian philosophy as a whole. The different
positions within Indian philosophy on this topic are more complex, as
is the case with regard to Western philosophy. This article introduces
some of the main positions regarding the emotions and their relation
to cognitions in Indian philosophy. The sections of the article
roughly correspond to the division into philosophical schools in
classical Indian philosophy. Since arguably Buddhist philosophers have
paid more attention to those phenomena that Western philosophers would
classify as emotions than other Indian philosophers, the Buddhist
account of the emotions will be discussed in more detail than the
other accounts.
",https://plato.stanford.edu/entries/concept-emotion-india/,,Knowledge
Language and Testimony in Classical Indian Philosophy,0.7466892004013062,0.6567172408103943,"

Speculations about the nature and function of language in India can be
traced to its earliest period. These speculations are multi-faceted in
that one detects many different strands of thought regarding language.
Some of these speculations are about what one may call the principle
of language, but others are about specific languages or specific uses
of these languages. One sees speculations regarding the creation of
language as well as the role of language in the creation of the
universe. Language appears in relation to gods as well as humans, and
occupies the entire width of a spectrum from being a divinity herself
to being a means used by gods to create and control the world, and
ultimately to being a means in the hands of the human beings to
achieve their own religious as well as mundane purposes. Gradually, a
whole range of questions are raised about all these various aspects of
language in the evolving religious and philosophical traditions in
India, traditions which shared some common conceptions, but thrived in
full-blooded disagreements on major issues. Such disagreements relate
to the ontological nature of language, its communicative role, the
nature of meaning, and more specifically the nature of word-meaning
and sentence-meaning. On the other hand, certain manifestations of
language, whether in the form of specific languages like Sanskrit or
particular scriptural texts like the Vedas, became topics of
contestation between various philosophical and religious traditions.
Finally, one must mention the epistemic role and value of language,
its ability or inability to provide veridical knowledge about the
world. In what follows, I intend to provide a brief account of these
diverse developments in ancient, classical and medieval India. (For an
approximate chronology of Indian philosophers, see the
 supplement.)
",https://plato.stanford.edu/entries/language-india/,,Knowledge
The Literal-Nonliteral Distinction in Classical Indian Philosophy,0.7461349368095398,0.6573047637939453,"

Indian thinkers demarcate the boundaries between literal and
non-literal meaning early in their history. They do so within
different intellectual genres, each broadly philosophical, but with
varying emphases. Within the grammatical genre, Yāska’s
Semantic Explanation (Nirukta), an early (perhaps
6th century to 3rd century BCE) etymological
treatise recognizes the difference between ordinary (laukika)
and metaphorical language (upamā). This text, possibly
pre-dating the renowned Sanskrit grammarian Pāṇini (ca
4th century BCE), employs etymological analysis in order to
ascertain the meanings of unfamiliar terms used in the Vedas, a
collection of texts including religious hymns, poetry, and rituals. In
portions of the Vedas called Upaniṣads, widely recognized as
proto-philosophical, the limits of language are made explicit:
ordinary speech cannot characterize ultimate reality, though
figurative language can hint at it. These early texts focus on topics
which would give rise to three intellectual traditions: Grammar,
Philosophy, and Aesthetics. (Capital letters distinguish the schools
of thought from their subject matter.)

Two of the three textual traditions, Grammar and Philosophy, are
identifiable by their relationship to early “root” texts
which form the basis of later commentarial reflection. Within Grammar,
the aforementioned Yāska, as well as Pāṇini,
Patañjali (ca 2nd century CE), and Bhartṛhari
(ca 5th century CE), are a few of the most crucial thinkers
whose reflections—on the structure of Sanskrit in particular,
and by way of Sanskrit, language in general—informed
philosophical reflection on meaning. For instance,
Pāṇini’s analysis of the morphology, syntax, and
semantics of Sanskrit, in his Eight Chapters
(Aṣṭādhyāyī) continues to be cited
by philosophers a thousand years later. The literal/non-literal
distinction is a topic as well for the various philosophical schools,
each one known as a darśana, roughly a
“viewpoint”. Both those who accept the Vedas as
authoritative and those who do not address the distinction in the
context of testimony and theories of reference. Among the former,
Vedic-accepting thinkers, this article primarily treats the Nyāya
and Mīmāṃsā philosophical traditions, and of the
Veda-denying, the Buddhists and the Jainas. Finally, the tradition
here called Aesthetics (alaṃkāra) is really
focused more narrowly on the aesthetics of poetry and
drama—especially the courtly poetry known as
kāvya. It encompasses topics studied in rhetoric,
poetics, and aesthetics within Western traditions.
Alaṃkāra, despite meaning
“embellishment” or “ornamentation”, (in
reference to figures of speech), studies the psychology of utterances,
their ensuing emotional states in audiences, and their logical or
semantic structures. Until the highly influential Light on
Suggestion (Dhvanyāloka) of Ānandavardhana (ca
9th century CE), aesthetic theory was primarily focused on
taxonomies of figuration, but after Ānandavardhana, it drew on
philosophical work, in particular Mīmāṃsā, to
theorize about meaning itself.

What follows lays out the conceptual space for Indian theorizing about
literal and non-literal meaning by way of each of these three textual
traditions. Since the article’s structure is topical rather than
historical, a chronology of major figures is appended to help orient
readers. The focus of the article is the period demarcated roughly
from 200 CE to 1300 CE, often characterized as the Classical Period of
Indian philosophy.
",https://plato.stanford.edu/entries/literal-nonliteral-india/,"['https://plato.stanford.edu/entries/epistemology-india/', 'https://plato.stanford.edu/entries/word-meaning/', 'https://plato.stanford.edu/entries/kumaarila/', 'https://plato.stanford.edu/entries/pragmatics/', 'https://plato.stanford.edu/entries/dharmakiirti/', 'https://plato.stanford.edu/entries/implicature/', 'https://plato.stanford.edu/entries/logic-india/', 'https://plato.stanford.edu/entries/vasubandhu/', 'https://plato.stanford.edu/entries/fictionalism/', 'https://plato.stanford.edu/entries/twotruths-india/', 'https://plato.stanford.edu/entries/logic-paraconsistent/', 'https://plato.stanford.edu/entries/dialetheism/', 'https://plato.stanford.edu/entries/early-modern-india/']",Reality
Logic in Classical Indian Philosophy,0.7324681878089905,0.3159360885620117,"

The exercise of reasoning and the practice of argument are recorded in
the early texts of India. Preoccupation with the nature of reason and
argument occurs in the earliest philosophical texts, where their
treatment is intimately connected with questions of ontology,
epistemology and dialectics. These questions continued to be at the
center of philosophical discussion through the classical and medieval
period of Indian philosophy. This article will chronicle the answers
Indian philosophers gave to these questions during the pre-classical
and classical period.
",https://plato.stanford.edu/entries/logic-india/,,Knowledge
Naturalism in Classical Indian Philosophy,0.762721598148346,0.3133871853351593,"

As a philosophical theory, naturalism aligns philosophy with science
and the natural world—rejecting the supernatural. There are a
variety of naturalisms, including: ontological naturalism, which holds
that reality contains no supernatural entities; methodological
naturalism, which holds that philosophical inquiry should be
consistent with scientific method; and moral naturalism, which
typically holds that there are moral facts and that such facts are
part of the natural world.

Classical Indian philosophers do not call themselves naturalists, but
different naturalistic traits are easily detectable in different
schools. The validity of this claim is tied to the concept of nature
admitted in different systems, which alone determines the boundary
between natural and supernatural. This article, therefore, first
discusses two different theories of nature and in the light of that
constructs arguments for ontological naturalism, methodological
naturalism and moral naturalism by drawing on the writings of
classical Indian philosophers. Naturalistic traits are not uniformly
present in all systems: a single system of philosophy might uphold
naturalism from one perspective and non-naturalism from another. The
Naiyāyikas for example, have shown marked preference for
naturalism in epistemology while in linguistic theory they are staunch
conventionalists; the Advaita Vedantins on the other hand, are
non-naturalists in their ontology but their epistemology can be looked
upon as naturalistic. A moral naturalism is shared by most Indian
philosophical systems. However, in importing these labels from Western
philosophy to the classical Indian philosophical systems, one needs to
exercise caution because the concepts of nature, science, scientific
method, etc. do not smoothly converge in the two theoretical
traditions.
",https://plato.stanford.edu/entries/naturalism-india/,,Knowledge
Perceptual Experience and Concepts in Classical Indian Philosophy,0.749881386756897,0.3307115137577057,"


Classical Indian Philosophy accepts perception
(pratyakṣa), or perceptual experience, as the primary
means of knowledge (pramāṇa). Perception
(pratyakṣa) is etymologically rooted in the
sense-faculty or the sense-organ (akṣa) and can be
translated as sensory awareness, while pramāṇa, on
the other hand, is derived from knowledge (pramā) and,
literally means ‘the instrument in the act of
knowing’. However, the standard interpretation of perception
accepted by classical Indian philosophers, barring the Buddhists and
the Vedāntins, is that it is a cognition arising within the
self—the knowing subject—from mental operations following
a sense-object contact. It, therefore, is neither an instrument in the
act of knowing, nor a mere sensory awareness. Definitions of
perception from various classical Indian philosophy schools are given
in section 2 below.

The same is true of concepts. There is no one agreed notion or
definition of concept understood as the meaning of a general term in
Classical Indian Philosophy. Rather, we have a variety of views
ranging from robust realism about concepts as real properties,
essences or universals to extreme nominalism which admits only of
unique particulars with versions of conceptualism in between. The
robust realist position is defended by the
Nyāya-Vaiśeṣika and Mīmāṃsā
schools, the nominalist by the Buddhist schools and the conceptualist
by the Vedāntins and Jainas. I will not be discussing the
conceptualist position or their arguments here because ultimately this
position ends up collapsing into a version of realism or
nominalism.
",https://plato.stanford.edu/entries/perception-india/,,Knowledge
Methodological Individualism,0.6591314673423767,0.7332624197006226,"


This doctrine was introduced as a methodological precept for the
social sciences by Max Weber, most importantly in the first chapter of
Economy and Society (1922). It amounts to the claim
that social phenomena must be explained by showing how they result
from individual actions, which in turn must be explained through
reference to the intentional states that motivate the individual
actors. It involves, in other words, a commitment to the primacy of
what Talcott Parsons would later call “the action frame of
reference” (Parsons 1937: 43–51) in social-scientific
explanation. It is also sometimes described as the claim that
explanations of “macro” social phenomena must be supplied
with “micro” foundations, ones that specify an
action-theoretic mechanism (Alexander, 1987).


A contrast is often drawn, following J.W.N. Watkins (1952a), between
methodological individualism and methodological holism. This is
usually tendentious, since there are very few social scientists who
describe themselves as methodological holists. There are, however,
forms of social-scientific explanation with more active adherents that
methodological individualism precludes or downgrades. These include,
most importantly, functionalism, many types of sociobiology,
“memetics” or evolutionary cultural explanation,
psychoanalytic and “depth hermeneutic” methods, and any
form of explanatory generalization grounded in purely statistical
analysis.


Defenders of methodological individualism generally claim that it is
an innocent doctrine, devoid of any political or ideological
content. Weber himself cautioned that “it is a tremendous
misunderstanding to think that an ‘individualistic’
method should involve what is in any conceivable sense an
individualistic system of values” (Weber 1922:
18). Nevertheless, the doctrine of methodological individualism became
embroiled in a number of highly politicized debates during the
20th century, largely because it was often invoked as a way
of discrediting historical materialism.  There were two distinct
rounds of controversy on this score. The first occurred primarily
during the 1950s, in response to the work of Friedrich von Hayek and
Karl Popper. The second round occurred during the 1980s, in
response to Jon Elster, this time as part of critical debates within
the movement known as “analytical Marxism.” During the
latter period, methodological individualism became widely associated
with what many called “rational choice imperialism.”
",https://plato.stanford.edu/entries/methodological-individualism/,,None
The Problem of Induction,0.713850736618042,0.6561217308044434,"

[Editor's Note: The following new entry by Leah Henderson replaces the
 former entry
 on this topic by the previous author.]


We generally think that the observations we make are able to justify
some expectations or predictions about observations we have not yet
made, as well as general claims that go beyond the observed. For
example, the observation that bread of a certain appearance has thus
far been nourishing seems to justify the expectation that the next
similar piece of bread I eat will also be nourishing, as well as the
claim that bread of this sort is generally nourishing. Such inferences
from the observed to the unobserved, or to general laws, are known as
“inductive inferences”.

The original source of what has become known as the “problem of
induction” is in Book 1, part iii, section 6 of A Treatise
of Human Nature by David Hume, published in 1739. In 1748, Hume
gave a shorter version of the argument in Section iv of An enquiry
concerning human understanding. Throughout this article we will
give references to the Treatise as “T”, and the
Enquiry as “E”.

Hume asks on what grounds we come to our beliefs about the unobserved
on the basis of inductive inferences. He presents an argument in the
form of a dilemma which appears to rule out the possibility of any
reasoning from the premises to the conclusion of an inductive
inference. There are, he says, two possible types of arguments,
“demonstrative” and “probable”, but neither
will serve. A demonstrative argument produces the wrong kind of
conclusion, and a probable argument would be circular. Therefore, for
Hume, the problem remains of how to explain why we form any
conclusions that go beyond the past instances of which we have had
experience (T. 1.3.6.10). Hume stresses that he is not disputing that
we do draw such inferences. The challenge, as he sees it, is to
understand the “foundation” of the inference—the
“logic” or “process of argument” that it is
based upon (E. 4.2.21). The problem of meeting this challenge, while
evading Hume’s argument against the possibility of doing so, has
become known as “the problem of induction”.

Hume’s argument is one of the most famous in philosophy. A
number of philosophers have attempted solutions to the problem, but a
significant number have embraced his conclusion that it is insoluble.
There is also a wide spectrum of opinion on the significance of the
problem. Some have argued that Hume’s argument does not
establish any far-reaching skeptical conclusion, either because it was
never intended to, or because the argument is in some way
misformulated. Yet many have regarded it as one of the most profound
philosophical challenges imaginable since it seems to call into
question the justification of one of the most fundamental ways in
which we form knowledge. Bertrand Russell, for example, expressed the
view that if Hume’s problem cannot be solved, “there is no
intellectual difference between sanity and insanity” (Russell
1946: 699).

In this article, we will first examine Hume’s own argument,
provide a reconstruction of it, and then survey different responses to
the problem which it poses.
",https://plato.stanford.edu/entries/induction-problem/,['https://plato.stanford.edu/archives/spr2018/entries/induction-problem/'],Knowledge
Inductive Logic,0.7771456837654114,0.8387559652328491,"

An inductive logic is a logic of evidential support. In a deductive
logic, the premises of a valid deductive argument logically
entail the conclusion, where logical entailment means that every logically possible state of affairs that makes the premises true must
make the conclusion truth as well. Thus, the premises of a valid deductive argument provide total support for the conclusion. An inductive logic extends this idea to weaker arguments. In a good inductive argument, the truth of the premises provides some degree of support for the truth of the conclusion, where this degree-of-support might be measured via some numerical scale. By analogy with the notion of deductive entailment, the notion of inductive degree-of-support might mean something like this: among the logically possible states of affairs that make the premises true, the conclusion must be true in (at least) proportion r of them—where r is some numerical measure of the support strength.

If a logic of good inductive arguments is to be of any
real value, the measure of support it articulates should be up to the task. Presumably, the logic should at least satisfy the following condition: 


Criterion of Adequacy (CoA):

The logic should make it likely (as a matter of logic) that as evidence accumulates,
the total body of true evidence claims will eventually come to indicate, via the logic’s measure of
support, that false hypotheses are probably false and that true
hypotheses are probably true.


The CoA stated here may strike some readers as surprisingly strong. Given a specific logic of evidential support, how might it be shown to satisfy such a condition?
Section 4 will show precisely how this condition is satisfied by the logic of evidential support articulated in Sections 1 through 3 of this article.

This article will focus on the kind of the approach to inductive logic
most widely studied by epistemologists and logicians in recent years.
This approach employs conditional probability functions to represent
measures of the degree to which evidence statements support
hypotheses. Presumably, hypotheses should be empirically evaluated
based on what they say (or imply) about the likelihood that evidence claims will be true. A
straightforward theorem of probability theory, called Bayes’
Theorem, articulates the way in which what hypotheses say about the likelihoods of evidence claims influences the degree to which hypotheses are
supported by those evidence claims. Thus, this approach to the logic
of evidential support is often called a Bayesian Inductive
Logic or a Bayesian Confirmation Theory. This article will first provide a detailed explication of a Bayesian approach to inductive logic. It will
then examine the extent to which this logic may pass muster as
an adequate logic of evidential support for hypotheses. In particular,
we will see how such a logic may be shown to satisfy the Criterion of
Adequacy stated above.

Sections 1 through 3 present all of the main ideas underlying the
(Bayesian) probabilistic logic of evidential support. These
three sections should suffice to provide an adequate understanding of
the subject. Section 5 extends this account to cases where the implications of
hypotheses about evidence claims (called likelihoods)
are vague or imprecise. After reading Sections 1 through 3, the reader may safely skip directly to Section 5, bypassing the rather technical account in Section 4 of how how the CoA is satisfied.

Section 4
 is for the more advanced reader who wants an understanding of how
this logic may bring about convergence to the true hypothesis
as evidence accumulates. This result shows that the Criterion of
Adequacy is indeed satisfied—that as evidence accumulates, false
hypotheses will very probably come to have evidential support values
(as measured by their posterior probabilities) that approach
0; and as this happens, a true hypothesis may very probably acquire
evidential support values (as measured by its posterior
probability) that approaches 1.
",https://plato.stanford.edu/entries/logic-inductive/,"['https://plato.stanford.edu/entries/probability-interpret/', 'https://plato.stanford.edu/entries/duhem/', 'https://plato.stanford.edu/entries/bayes-theorem/', 'https://plato.stanford.edu/entries/epistemology-bayesian/']",Knowledge
Space and Time: Inertial Frames,0.8682113289833069,0.3630137443542481,"


A “frame of reference” is a standard relative to which
motion and rest may be measured; any set of points or objects that are
at rest relative to one another enables us, in principle, to describe
the relative motions of bodies. A frame of reference is therefore a
purely kinematical device, for the geometrical description of motion
without regard to the masses or forces involved. A dynamical account of
motion leads to the idea of an “inertial frame,” or a
reference frame relative to which motions have distinguished dynamical
properties. For that reason an inertial frame has to be understood as a
spatial reference frame together with some means of measuring time, so
that uniform motions can be distinguished from accelerated motions. The
laws of Newtonian dynamics provide a simple definition: an inertial
frame is a reference-frame with a time-scale, relative to which the
motion of a body not subject to forces is always rectilinear and
uniform, accelerations are always proportional to and in the direction
of applied forces, and applied forces are always met with equal and
opposite reactions. It follows that, in an inertial frame, the center
of mass of a system of bodies is always at rest or in uniform motion.
It also follows that any other frame of reference moving uniformly
relative to an inertial frame is also an inertial frame. For example,
in Newtonian celestial mechanics, taking the “fixed stars”
as a frame of reference, we can determine an (approximately) inertial
frame whose center is the center of mass of the solar system; relative
to this frame, every acceleration of every planet can be accounted for
(approximately) as a gravitational interaction with some other planet
in accord with Newton's laws of motion.


This appears to be a simple and straightforward concept. By
inquiring more narrowly into its origins and meaning, however, we begin
to understand why it has been an ongoing subject of philosophical
concern. It originated in a profound philosophical consideration of the
principles of relativity and invariance in the context of Newtonian
mechanics. Further reflections on it, in different theoretical
contexts, had extraordinary consequences for 20th-century
theories of space and time.
",https://plato.stanford.edu/entries/spacetime-iframes/,"['https://plato.stanford.edu/entries/geometry-19th/', 'https://plato.stanford.edu/entries/einstein-philscience/', 'https://plato.stanford.edu/entries/spacetime-holearg/', 'https://plato.stanford.edu/entries/genrel-early/']",None
Infinite Regress Arguments,0.7398197650909424,0.5818238854408264,"


An infinite regress is a series of appropriately related elements with
a first member but no last member, where each element leads to or
generates the next in some 
 sense.[1]
 An infinite regress argument is an
argument that makes appeal to an infinite regress. Usually such
arguments take the form of objections to a theory, with the fact that
the theory implies an infinite regress being taken to be
objectionable.


There are two ways in which a theory’s resulting in an infinite
regress can form an objection to that theory. The regress might reveal
a bad feature of the theory—a feature that is not the regress
itself, that we have independent reason to think is a reason to reject
the theory. Or the fact that the theory results in the infinite
regress might itself be taken to be a reason to reject the theory. The
former cases are the easier ones, since in those cases we do not have
to make a judgment as to whether the regress itself is objectionable,
we only need to ask about the feature of the theory that the regress
reveals. We will look at cases like this first, before turning to
cases where the regress itself might be seen as a reason to reject a
theory.


Many, many infinite regress arguments have been given throughout the
history of philosophy, and we will not attempt here to survey even the
most important of them. Rather, the aim will be to shed light on the
kinds of regress argument that may be encountered, and the different
considerations that arise in different cases. As we proceed, however,
we will see some particularly famous regress arguments as
 examples. (Rescher 2010 and Wieland 2014 survey some historical
 regresses.)[2]
",https://plato.stanford.edu/entries/infinite-regress/,"['https://plato.stanford.edu/entries/bradley-regress/', 'https://plato.stanford.edu/entries/justep-foundational/', 'https://plato.stanford.edu/entries/justep-coherence/']",None
Informal Logic,0.7964045405387878,0.7605421543121338,"

For centuries, the study of logic has inspired the idea that its
methods might be harnessed in efforts to understand and improve
thinking, reasoning, and argument as they occur in real life contexts:
in public discussion and debate; in education and intellectual
exchange; in interpersonal relations; and in law, medicine and other
professions. Informal logic is the attempt to build a logic suited to
this purpose. It combines the study of argument, evidence, proof and
justification with an instrumental outlook which emphasizes its
usefulness in the analysis of real life arguing.

Informal logic is usually understood narrowly, as a contemporary field
of study which emerged in the last half century, when many
philosophers and logicians turned their attention to the analysis,
evaluation and improvement of real life argument. This contemporary
endeavor can be understood much more broadly, as the continuation of
many older attempts by philosophers and others who have (since ancient
times) proposed methods for understanding and assessing actual
(“real life,” “everyday”) arguments.

Contributions to informal logic often address specific aspects of
scientific, legal, and other specialized instances of reasoning, but
the overriding aim has been a general account of argument that can be
used to explain and evaluate it in contexts of reflection, inquiry,
social and political discussion, news, blogs and editorials,
advertising, corporate and institutional communication, and
interpersonal exchange.

In developing an account of argument, informal logicians have studied
inference and a broad range of other relevant topics. The latter
include, to take only a few examples: competing accounts of the nature
of argument; criteria for argument evaluation; argument schemes;
fallacies; deductive, inductive, and conductive models of inference;
rhetorical and dialectical approaches to argument; onus and burden of
proof; the empirical study of argument; argument diagramming (or
“mapping”); cognitive biases; the history of argument
analysis; the role of emotion in argument; and the rules that govern
argumentative exchange in different communicative contexts. 

Hansen 2011 provides a survey of the methods of informal logic which
emphasizes different approaches to the study and evaluation of
inference in informal argument. Blair 2015 identifies two key tasks
for informal logic: the attempt to develop ways to identify (and
“extract”) arguments from natural language discourse and
the attempt to develop methods and guidelines for assessing their
cogency. 
",https://plato.stanford.edu/entries/logic-informal/,['https://plato.stanford.edu/entries/fallacies/'],None
