primary_article,connected_article,start_x,start_y,finish_x,finish_y
Distributive Justice,Reflective Equilibrium,0.4704476892948151,0.7290306687355042,0.4710767865180969,0.6952248215675354
Divine Providence,Skeptical Theism,0.6871435046195984,0.5964174866676331,0.6850430369377136,0.6126832365989685
The Donation and Sale of Human Eggs and Sperm,Parenthood and Procreation,0.5074333548545837,0.8156185150146484,0.5088913440704346,0.8157702684402466
The Donation and Sale of Human Eggs and Sperm,"Pregnancy, Birth, and Medicine",0.5074333548545837,0.8156185150146484,0.5909215807914734,0.7093355655670166
The Donation and Sale of Human Eggs and Sperm,Eugenics,0.5074333548545837,0.8156185150146484,0.5091835260391235,0.8264873027801514
The Donation and Sale of Human Eggs and Sperm,The Nonidentity Problem,0.5074333548545837,0.8156185150146484,0.5166014432907104,0.7982786893844604
The Donation and Sale of Human Eggs and Sperm,"Disability: Definitions, Models, Experience",0.5074333548545837,0.8156185150146484,0.4877266883850098,0.8154657483100891
The Donation and Sale of Human Eggs and Sperm,Race,0.5074333548545837,0.8156185150146484,0.47811505198478704,0.7868571281433105
The Donation and Sale of Human Eggs and Sperm,Exploitation,0.5074333548545837,0.8156185150146484,0.44630587100982666,0.8788821697235107
The Donation and Sale of Human Eggs and Sperm,Feminist Perspectives on Reproduction and the Family,0.5074333548545837,0.8156185150146484,0.5986959338188171,0.70068359375
The Donation and Sale of Human Eggs and Sperm,Feminist Perspectives on Sex Markets,0.5074333548545837,0.8156185150146484,0.6031094789505005,0.6410061120986938
The Donation and Sale of Human Eggs and Sperm,The Sale of Human Organs,0.5074333548545837,0.8156185150146484,0.5030158758163452,0.8650074601173401
The Donation and Sale of Human Eggs and Sperm,Informed Consent,0.5074333548545837,0.8156185150146484,0.5070805549621582,0.8915791511535645
The Donation and Sale of Human Eggs and Sperm,Cloning,0.5074333548545837,0.8156185150146484,0.5284389257431029,0.9422199726104736
The Donation and Sale of Human Eggs and Sperm,The Donation of Human Organs,0.5074333548545837,0.8156185150146484,0.5030704140663147,0.8646930456161499
The Donation of Human Organs,The Definition of Death,0.5030704140663147,0.8646930456161499,0.5309264063835144,0.835453987121582
The Donation of Human Organs,The Sale of Human Organs,0.5030704140663147,0.8646930456161499,0.5030158758163452,0.8650074601173401
The Donation of Human Organs,Death,0.5030704140663147,0.8646930456161499,0.5310947895050049,0.8328609466552734
The Donation of Human Organs,Mental Illness,0.5030704140663147,0.8646930456161499,0.6835641264915466,0.6801273822784424
The Donation of Human Organs,Distributive Justice,0.5030704140663147,0.8646930456161499,0.4704476892948151,0.7290306687355042
The Donation of Human Organs,Equality,0.5030704140663147,0.8646930456161499,0.4815553724765778,0.7427838444709778
The Donation of Human Organs,Justice and Access to Health Care,0.5030704140663147,0.8646930456161499,0.4817155599594116,0.8444892764091492
The Donation of Human Organs,"Justice, Inequality, and Health",0.5030704140663147,0.8646930456161499,0.4802061021327973,0.8475620150566101
The Donation of Human Organs,The Ethics of Clinical Research,0.5030704140663147,0.8646930456161499,0.5269761085510254,0.9042136669158936
Doctrine of Double Effect,Consequentialism,0.5365511775016785,0.8189002871513367,0.5079284906387329,0.6779733300209045
Dualism,Behaviorism,0.7763895988464355,0.4747670888900757,0.7775776386260986,0.4503007531166077
Dualism,Consciousness,0.7763895988464355,0.4747670888900757,0.728886067867279,0.4312662184238434
Dualism,Eliminative Materialism,0.7763895988464355,0.4747670888900757,0.8016373515129089,0.4049193561077118
Dualism,Epiphenomenalism,0.7763895988464355,0.4747670888900757,0.7844454050064087,0.4706697165966034
Dualism,Functionalism,0.7763895988464355,0.4747670888900757,0.7734324932098389,0.4545406997203827
Dualism,The Mind/Brain Identity Theory,0.7763895988464355,0.4747670888900757,0.7682393789291382,0.4612245261669159
Dualism,Intentionality,0.7763895988464355,0.4747670888900757,0.7381478548049927,0.4497048854827881
Dualism,Mental Causation,0.7763895988464355,0.4747670888900757,0.7852319478988647,0.4750219285488129
Dualism,Neutral Monism,0.7763895988464355,0.4747670888900757,0.835099458694458,0.3735305964946747
Dualism,Physicalism,0.7763895988464355,0.4747670888900757,0.774641215801239,0.4927086532115936
Dualism,Qualia: The Knowledge Argument,0.7763895988464355,0.4747670888900757,0.7530758380889893,0.4321970343589783
W.E.B. Du Bois,Double Consciousness,0.4373190402984619,0.5480952262878418,0.4375087618827821,0.5480120778083801
John Duns Scotus,Medieval Theories of Analogy,0.7092399001121521,0.2234269380569458,0.7396160364151001,0.2669033408164978
Dynamic Epistemic Logic,Epistemic Paradoxes,0.8227797746658325,0.7936812043190002,0.8122991323471069,0.7764587998390198
Dynamic Epistemic Logic,Epistemology,0.8227797746658325,0.7936812043190002,0.7169679403305054,0.7064260244369507
Dynamic Semantics,Tarski's Truth Definitions,0.8331508040428162,0.8146992325782776,0.8679025769233704,0.7457296252250671
Dynamic Semantics,Epistemic Contextualism,0.8331508040428162,0.8146992325782776,0.7339154481887817,0.7129341959953308
Dynamic Semantics,Indexicals,0.8331508040428162,0.8146992325782776,0.7874043583869934,0.6645717024803162
Dynamic Semantics,Anaphora,0.8331508040428162,0.8146992325782776,0.8188175559043884,0.8773972392082214
Dynamic Semantics,Reference,0.8331508040428162,0.8146992325782776,0.7844780087471008,0.6597271561622621
Dynamic Semantics,Indicative Conditionals,0.8331508040428162,0.8146992325782776,0.7811642289161682,0.7867668867111206
Dynamic Semantics,The Logic of Conditionals,0.8331508040428162,0.8146992325782776,0.7817672491073608,0.7889968156814575
Dynamic Semantics,Assertion,0.8331508040428162,0.8146992325782776,0.7545037865638733,0.7348563075065613
Dynamic Semantics,Speech Acts,0.8331508040428162,0.8146992325782776,0.7571116089820862,0.7307044863700867
Dynamic Semantics,Implicature,0.8331508040428162,0.8146992325782776,0.7658575177192688,0.7376031279563904
Dynamic Semantics,Pragmatics,0.8331508040428162,0.8146992325782776,0.7637372612953186,0.7325025796890259
Dynamic Semantics,Semantic Conceptions of Information,0.8331508040428162,0.8146992325782776,0.8599288463592529,0.6161161065101624
Dynamic Semantics,Classical Logic,0.8331508040428162,0.8146992325782776,0.7953829765319824,0.8433778882026672
Dynamic Semantics,First-order Model Theory,0.8331508040428162,0.8146992325782776,0.8865465521812439,0.7419882416725159
Dynamic Semantics,Compositionality,0.8331508040428162,0.8146992325782776,0.7868660688400269,0.6898435354232788
Dynamic Semantics,Epistemic Logic,0.8331508040428162,0.8146992325782776,0.8274663686752319,0.7966283559799194
Dynamic Semantics,Logic of Belief Revision,0.8331508040428162,0.8146992325782776,0.732360303401947,0.7667508721351624
Dynamic Semantics,Common Knowledge,0.8331508040428162,0.8146992325782776,0.7719468474388123,0.8869391083717346
Dynamic Semantics,Second-order and Higher-order Logic,0.8331508040428162,0.8146992325782776,0.8806458115577698,0.7488902807235718
Dynamic Semantics,Church's Type Theory,0.8331508040428162,0.8146992325782776,0.8983563780784607,0.7593850493431091
Dynamic Semantics,Logical Form,0.8331508040428162,0.8146992325782776,0.8136498332023621,0.6802718639373779
Dynamic Semantics,Scientific Realism,0.8331508040428162,0.8146992325782776,0.8776535391807556,0.5652538537979126
Dynamic Semantics,The Computational Theory of Mind,0.8331508040428162,0.8146992325782776,0.8313678503036499,0.4427446722984314
Dynamic Semantics,Externalism About Mental Content,0.8331508040428162,0.8146992325782776,0.7807830572128296,0.4282119870185852
Dynamic Semantics,Narrow Mental Content,0.8331508040428162,0.8146992325782776,0.7819200158119202,0.4194669723510742
Dynamic Semantics,Discourse Representation Theory,0.8331508040428162,0.8146992325782776,0.8186538815498352,0.8763304352760315
Ecology,Conservation Biology,0.9646198153495787,0.600662112236023,0.9576318264007568,0.6056855916976929
Ecology,Biodiversity,0.9646198153495787,0.600662112236023,0.9566861391067504,0.6067853569984436
Ecology,Environmental Ethics,0.9646198153495787,0.600662112236023,0.5949794054031372,0.7332530021667479
Philosophy of Economics,David Hume,0.6856940388679504,0.8807854652404785,0.5667413473129272,0.5758047699928284
Philosophy of Economics,Adam Smith's Moral and Political Philosophy,0.6856940388679504,0.8807854652404785,0.5573195815086365,0.6148003339767456
Philosophy of Economics,John Stuart Mill,0.6856940388679504,0.8807854652404785,0.5434852838516235,0.5603262782096863
Philosophy of Economics,Methodological Individualism,0.6856940388679504,0.8807854652404785,0.6591314673423767,0.7332624197006226
Philosophy of Economics,"Reasons for Action: Justification, Motivation, Explanation",0.6856940388679504,0.8807854652404785,0.5505155324935913,0.7670120000839233
Philosophy of Economics,Folk Psychology as a Theory,0.6856940388679504,0.8807854652404785,0.8020363450050354,0.4029843211174011
Philosophy of Economics,Intentionality,0.6856940388679504,0.8807854652404785,0.7381478548049927,0.4497048854827881
Philosophy of Economics,Scientific Explanation,0.6856940388679504,0.8807854652404785,0.8993890881538391,0.5943465232849121
Philosophy of Economics,Thomas Kuhn,0.6856940388679504,0.8807854652404785,0.8956935405731201,0.5095781087875366
Philosophy of Economics,Karl Popper,0.6856940388679504,0.8807854652404785,0.885654866695404,0.5343517065048218
Philosophy of Economics,Scientific Realism,0.6856940388679504,0.8807854652404785,0.8776535391807556,0.5652538537979126
Philosophy of Economics,Preferences,0.6856940388679504,0.8807854652404785,0.7113626599311829,0.8849863409996033
Philosophy of Economics,Risk,0.6856940388679504,0.8807854652404785,0.7339366674423218,0.8743175268173218
Philosophy of Economics,Bayes' Theorem,0.6856940388679504,0.8807854652404785,0.7703769207000732,0.8348361849784851
Philosophy of Economics,Bayesian Epistemology,0.6856940388679504,0.8807854652404785,0.7616968154907227,0.8187922239303589
Philosophy of Economics,Social Choice Theory,0.6856940388679504,0.8807854652404785,0.6951321959495544,0.903167724609375
Philosophy of Economics,Game Theory,0.6856940388679504,0.8807854652404785,0.7777367234230042,0.8965359330177307
Philosophy of Economics,Game Theory and Ethics,0.6856940388679504,0.8807854652404785,0.4050152003765106,0.8069919347763062
Philosophy of Economics,Evolutionary Game Theory,0.6856940388679504,0.8807854652404785,0.7764829993247986,0.908193290233612
Philosophy of Economics,Well-Being,0.6856940388679504,0.8807854652404785,0.5271415710449219,0.5614021420478821
Philosophy of Economics,Libertarianism,0.6856940388679504,0.8807854652404785,0.4586523473262787,0.7351367473602295
Philosophy of Economics,Paternalism,0.6856940388679504,0.8807854652404785,0.4778251945972442,0.8883858919143677
Philosophy of Economics,Egalitarianism,0.6856940388679504,0.8807854652404785,0.4821489155292511,0.742127537727356
Philosophy of Economics,Economics and Economic Justice,0.6856940388679504,0.8807854652404785,0.6843573451042175,0.8829633593559265
Economics and Economic Justice,Social Choice Theory,0.6843573451042175,0.8829633593559265,0.6951321959495544,0.903167724609375
Economics and Economic Justice,Exploitation,0.6843573451042175,0.8829633593559265,0.44630587100982666,0.8788821697235107
The Hole Argument,Causal Determinism,0.8914779424667358,0.3625498116016388,0.8727298378944397,0.4575033485889435
The Hole Argument,Supertasks,0.8914779424667358,0.3625498116016388,0.9055705070495604,0.334542453289032
The Hole Argument,Quantum Gravity,0.8914779424667358,0.3625498116016388,0.9168981313705444,0.3669219017028809
The Hole Argument,Symmetry and Symmetry Breaking,0.8914779424667358,0.3625498116016388,0.9145886301994324,0.3817147016525269
The Hole Argument,Conventionality of Simultaneity,0.8914779424667358,0.3625498116016388,0.8731972575187683,0.3578585982322693
Emergent Properties,Supervenience,0.7876110076904297,0.5051089525222778,0.8417233228683472,0.27458879351615906
Emergent Properties,Mental Causation,0.7876110076904297,0.5051089525222778,0.7852319478988647,0.4750219285488129
Emergent Properties,Physicalism,0.7876110076904297,0.5051089525222778,0.774641215801239,0.4927086532115936
Emergent Properties,Causation and Manipulability,0.7876110076904297,0.5051089525222778,0.937606394290924,0.4545385837554932
Emergent Properties,The Unity of Science,0.7876110076904297,0.5051089525222778,0.9157209992408752,0.5072921514511108
Emotions in the Christian Tradition,Søren Kierkegaard,0.5218719840049744,0.3793222606182097,0.6859386563301086,0.8027819991111755
Logical Consequence,Inductive Logic,0.830572247505188,0.6999044418334961,0.7771456837654114,0.8387559652328491
Logical Consequence,Non-monotonic Logic,0.830572247505188,0.6999044418334961,0.8060141205787659,0.8080434203147888
Logical Consequence,The Analytic/Synthetic Distinction,0.830572247505188,0.6999044418334961,0.8395270109176636,0.6491994261741638
Logical Consequence,Schema,0.830572247505188,0.6999044418334961,0.8669598698616028,0.7672176361083984
Logical Consequence,Logical Form,0.830572247505188,0.6999044418334961,0.8136498332023621,0.6802718639373779
Logical Consequence,Logical Constants,0.830572247505188,0.6999044418334961,0.8383005857467651,0.6958937048912048
Logical Consequence,Tarski's Truth Definitions,0.830572247505188,0.6999044418334961,0.8679025769233704,0.7457296252250671
Logical Consequence,Alfred Tarski,0.830572247505188,0.6999044418334961,0.86762934923172,0.7456284761428833
Logical Consequence,Algebraic Propositional Logic,0.830572247505188,0.6999044418334961,0.8676835894584656,0.8173235654830933
Logical Consequence,Substructural Logics,0.830572247505188,0.6999044418334961,0.8741195797920227,0.8233941793441772
Logical Consequence,Relevance Logic,0.830572247505188,0.6999044418334961,0.8425410389900208,0.7956738471984863
Logical Consequence,Curry's Paradox,0.830572247505188,0.6999044418334961,0.873600423336029,0.8603077530860901
Information Processing and Thermodynamic Entropy,Philosophy of Statistical Mechanics,0.96885085105896,0.3875541687011719,0.9691470265388488,0.3990717232227325
Information Processing and Thermodynamic Entropy,Boltzmann's Work in Statistical Physics,0.96885085105896,0.3875541687011719,0.9740322828292848,0.4024398624897003
Epiphenomenalism,Qualia,0.7844454050064087,0.4706697165966034,0.7572423219680786,0.4298125207424164
,Plato's Middle Period Metaphysics and Epistemology,0.9025532603263856,0.8444666266441345,0.5491206049919128,0.2826984226703644
Epistemic Paradoxes,The Problem of Induction,0.8122991323471069,0.7764587998390198,0.713850736618042,0.6561217308044434
Epistemic Paradoxes,Kurt Gödel,0.8122991323471069,0.7764587998390198,0.9037020802497864,0.7200688123703003
Epistemic Self-Doubt,Epistemic Paradoxes,0.7352676987648009,0.794342577457428,0.8122991323471069,0.7764587998390198
Epistemic Self-Doubt,Interpretations of Probability,0.7352676987648009,0.794342577457428,0.7608199119567871,0.8295605778694153
Epistemic Self-Doubt,Bayes' Theorem,0.7352676987648009,0.794342577457428,0.7703769207000732,0.8348361849784851
Epistemic Self-Doubt,Evidence,0.7352676987648009,0.794342577457428,0.7359796762466431,0.7965425252914429
Epistemic Self-Doubt,Internalist vs. Externalist Conceptions of Epistemic Justification,0.7352676987648009,0.794342577457428,0.7056389451026917,0.7071323990821838
Epistemic Self-Doubt,David Lewis,0.7352676987648009,0.794342577457428,0.8191015124320984,0.5505765676498413
Feminist Epistemology and Philosophy of Science,Critical Theory,0.6235643029212952,0.7114275693893433,0.6291265487670898,0.7784459590911865
Moral Epistemology,Theological Voluntarism,0.5438246130943298,0.6673055291175842,0.5381775498390198,0.6402049660682678
Moral Epistemology,Moral Particularism,0.5438246130943298,0.6673055291175842,0.5434637665748596,0.7046439647674559
Moral Epistemology,Moral Non-Naturalism,0.5438246130943298,0.6673055291175842,0.5504761338233948,0.6529858112335205
Moral Epistemology,Moral Skepticism,0.5438246130943298,0.6673055291175842,0.5405132174491882,0.6664166450500488
A Priorism in Moral Epistemology,Rationalism vs. Empiricism,0.5574393272399902,0.6471454501152039,0.6822567582130432,0.3850804567337036
A Priorism in Moral Epistemology,The Analysis of Knowledge,0.5574393272399902,0.6471454501152039,0.7251445055007935,0.7220122218132019
A Priorism in Moral Epistemology,Foundationalist Theories of Epistemic Justification,0.5574393272399902,0.6471454501152039,0.7127737402915955,0.7017085552215576
A Priorism in Moral Epistemology,Coherentist Theories of Epistemic Justification,0.5574393272399902,0.6471454501152039,0.7900629639625549,0.7273359894752502
A Priorism in Moral Epistemology,Internalist vs. Externalist Conceptions of Epistemic Justification,0.5574393272399902,0.6471454501152039,0.7056389451026917,0.7071323990821838
A Priorism in Moral Epistemology,The Analytic/Synthetic Distinction,0.5574393272399902,0.6471454501152039,0.8395270109176636,0.6491994261741638
A Priorism in Moral Epistemology,Moral Cognitivism vs. Non-Cognitivism,0.5574393272399902,0.6471454501152039,0.5586944818496704,0.6702436208724976
A Priorism in Moral Epistemology,Kant's Moral Philosophy,0.5574393272399902,0.6471454501152039,0.5454093217849731,0.6076951026916504
A Priorism in Moral Epistemology,Transcendental Arguments,0.5574393272399902,0.6471454501152039,0.6532650589942932,0.4605535864830017
A Priorism in Moral Epistemology,Naturalism,0.5574393272399902,0.6471454501152039,0.7760471105575562,0.4893886148929596
A Priorism in Moral Epistemology,Moral Naturalism,0.5574393272399902,0.6471454501152039,0.5470481514930725,0.6502214074134827
A Priorism in Moral Epistemology,Moral Non-Naturalism,0.5574393272399902,0.6471454501152039,0.5504761338233948,0.6529858112335205
A Priorism in Moral Epistemology,Moore's Moral Philosophy,0.5574393272399902,0.6471454501152039,0.6400620341300964,0.8340616822242737
A Priorism in Moral Epistemology,William David Ross,0.5574393272399902,0.6471454501152039,0.5581898093223572,0.6380799412727356
A Priorism in Moral Epistemology,Analysis,0.5574393272399902,0.6471454501152039,0.8462218046188354,0.6546005606651306
A Priorism in Moral Epistemology,Reflective Equilibrium,0.5574393272399902,0.6471454501152039,0.4710767865180969,0.6952248215675354
A Priorism in Moral Epistemology,Moral Particularism,0.5574393272399902,0.6471454501152039,0.5434637665748596,0.7046439647674559
A Priorism in Moral Epistemology,Intuitionism in Ethics,0.5574393272399902,0.6471454501152039,0.5634365677833557,0.6486313343048096
A Priorism in Moral Epistemology,Intuition,0.5574393272399902,0.6471454501152039,0.6865872144699097,0.7204799652099609
A Priorism in Moral Epistemology,,0.5574393272399902,0.6471454501152039,0.9025532603263856,0.8444666266441345
Reliabilist Epistemology,Internalist vs. Externalist Conceptions of Epistemic Justification,0.7120538949966431,0.7197822332382202,0.7056389451026917,0.7071323990821838
Formal Epistemology,Interpretations of Probability,0.7696017026901245,0.8221500515937805,0.7608199119567871,0.8295605778694153
Formal Epistemology,Bayesian Epistemology,0.7696017026901245,0.8221500515937805,0.7616968154907227,0.8187922239303589
Formal Epistemology,Philosophy of Statistics,0.7696017026901245,0.8221500515937805,0.7927660346031189,0.8427388668060303
Formal Epistemology,Formal Representations of Belief,0.7696017026901245,0.8221500515937805,0.8628928661346436,0.8465240001678467
Formal Epistemology,Indicative Conditionals,0.7696017026901245,0.8221500515937805,0.7811642289161682,0.7867668867111206
Formal Epistemology,Non-monotonic Logic,0.7696017026901245,0.8221500515937805,0.8060141205787659,0.8080434203147888
Formal Epistemology,Formal Learning Theory,0.7696017026901245,0.8221500515937805,0.8567374944686891,0.515772819519043
Formal Epistemology,Dutch Book Arguments,0.7696017026901245,0.8221500515937805,0.7534904479980469,0.8183460235595703
Formal Epistemology,Causal Decision Theory,0.7696017026901245,0.8221500515937805,0.7282597422599792,0.8725919127464294
Formal Epistemology,Coherentist Theories of Epistemic Justification,0.7696017026901245,0.8221500515937805,0.7900629639625549,0.7273359894752502
Formal Epistemology,Knowledge by Acquaintance vs. Description,0.7696017026901245,0.8221500515937805,0.7100962400436401,0.6940169930458069
Formal Epistemology,Fitch's Paradox of Knowability,0.7696017026901245,0.8221500515937805,0.8404068350791931,0.7547129988670349
Formal Epistemology,Normative Theories of Rational Choice: Expected Utility,0.7696017026901245,0.8221500515937805,0.7260444760322571,0.8757372498512268
Formal Epistemology,Pascal's Wager,0.7696017026901245,0.8221500515937805,0.7013644576072693,0.8244170546531677
Formal Epistemology,Logic of Belief Revision,0.7696017026901245,0.8221500515937805,0.732360303401947,0.7667508721351624
Equality of Educational Opportunity,Equality of Opportunity,0.4878827035427094,0.7550491690635681,0.4836425185203552,0.7521306872367859
Equality of Educational Opportunity,Civic Education,0.4878827035427094,0.7550491690635681,0.4670716822147371,0.646074116230011
Equality of Opportunity,Egalitarianism,0.4836425185203552,0.7521306872367859,0.4821489155292511,0.742127537727356
Equality of Opportunity,Distributive Justice,0.4836425185203552,0.7521306872367859,0.4704476892948151,0.7290306687355042
Eternity in Christian Thought,Divine Simplicity,0.7199646234512329,0.5890140533447266,0.7647107243537903,0.5660216808319092
Eternity in Christian Thought,Time,0.7199646234512329,0.5890140533447266,0.8378944396972656,0.4850744903087616
Eternity in Christian Thought,John M. E. McTaggart,0.7199646234512329,0.5890140533447266,0.8385857343673706,0.4831831753253937
Eternity in Christian Thought,Being and Becoming in Modern Physics,0.7199646234512329,0.5890140533447266,0.878157377243042,0.3706284165382385
Eternity in Christian Thought,The Experience and Perception of Time,0.7199646234512329,0.5890140533447266,0.7191887497901917,0.39962297677993774
Eternity in Christian Thought,Immutability,0.7199646234512329,0.5890140533447266,0.7196447253227234,0.5943529605865479
Eternity in Christian Thought,Foreknowledge and Free Will,0.7199646234512329,0.5890140533447266,0.7223904132843018,0.6171665787696838
Eternity in Christian Thought,Fatalism,0.7199646234512329,0.5890140533447266,0.7236937880516052,0.6159753799438477
Eternity in Christian Thought,Quantum Gravity,0.7199646234512329,0.5890140533447266,0.9168981313705444,0.3669219017028809
Business Ethics,Collective Responsibility,0.4687764346599579,0.7656135559082031,0.5446732640266418,0.7991123199462891
Business Ethics,Collective Intentionality,0.4687764346599579,0.7656135559082031,0.5719485282897949,0.8288185596466064
Business Ethics,Shared Agency,0.4687764346599579,0.7656135559082031,0.571143388748169,0.8261284828186035
Business Ethics,Exploitation,0.4687764346599579,0.7656135559082031,0.44630587100982666,0.8788821697235107
Business Ethics,Privacy,0.4687764346599579,0.7656135559082031,0.5328880548477173,0.8822955489158629
Business Ethics,Privacy and Information Technology,0.4687764346599579,0.7656135559082031,0.5357035994529724,0.8859390616416931
Business Ethics,Discrimination,0.4687764346599579,0.7656135559082031,0.4826790690422058,0.7722331285476685
Business Ethics,Loyalty,0.4687764346599579,0.7656135559082031,0.3602004051208496,0.8222082853317261
Business Ethics,Corruption,0.4687764346599579,0.7656135559082031,0.459223747253418,0.7923452854156494
Environmental Ethics,Intrinsic vs. Extrinsic Value,0.5949794054031372,0.7332530021667479,0.6245717406272888,0.8381486535072327
Environmental Ethics,Consequentialism,0.5949794054031372,0.7332530021667479,0.5079284906387329,0.6779733300209045
Environmental Ethics,Henry Sidgwick,0.5949794054031372,0.7332530021667479,0.5025919675827026,0.640265166759491
Environmental Ethics,Bernard Williams,0.5949794054031372,0.7332530021667479,0.5267377495765686,0.6783040761947632
Environmental Ethics,The Moral Status of Animals,0.5949794054031372,0.7332530021667479,0.522621214389801,0.718567967414856
Environmental Ethics,Prisoner's Dilemma,0.5949794054031372,0.7332530021667479,0.7745504379272461,0.9014681577682496
Environmental Ethics,The Free Rider Problem,0.5949794054031372,0.7332530021667479,0.6651753187179565,0.9226245880126952
Environmental Ethics,Intergenerational Justice,0.5949794054031372,0.7332530021667479,0.5207063555717468,0.7998017668724059
Environmental Ethics,Economics and Economic Justice,0.5949794054031372,0.7332530021667479,0.6843573451042175,0.8829633593559265
Environmental Ethics,The Repugnant Conclusion,0.5949794054031372,0.7332530021667479,0.6740884184837341,0.8803685307502747
Environmental Ethics,The Nonidentity Problem,0.5949794054031372,0.7332530021667479,0.5166014432907104,0.7982786893844604
Environmental Ethics,Moral Motivation,0.5949794054031372,0.7332530021667479,0.5504664182662964,0.673384428024292
Internet Research Ethics,Privacy,0.5314143896102905,0.8972605466842651,0.5328880548477173,0.8822955489158629
Internet Research Ethics,Informed Consent,0.5314143896102905,0.8972605466842651,0.5070805549621582,0.8915791511535645
Internet Research Ethics,Consequentialism,0.5314143896102905,0.8972605466842651,0.5079284906387329,0.6779733300209045
Internet Research Ethics,The History of Utilitarianism,0.5314143896102905,0.8972605466842651,0.4949395954608917,0.6345346570014954
Internet Research Ethics,Deontological Ethics,0.5314143896102905,0.8972605466842651,0.5072092413902283,0.6733161807060242
Internet Research Ethics,Virtue Ethics,0.5314143896102905,0.8972605466842651,0.5153326392173767,0.5756924152374268
Internet Research Ethics,Feminist Ethics,0.5314143896102905,0.8972605466842651,0.6029168963432312,0.6872946619987488
Personal Identity and Ethics,Personal Identity,0.7532531619071959,0.5344805717468262,0.7468425631523132,0.5327542424201965
Social Networking and Ethics,Computer and Information Ethics,0.5419826507568359,0.88456791639328,0.5539227128028871,0.8686272501945496
"Justice, Inequality, and Health",Justice and Access to Health Care,0.4802061021327973,0.8475620150566101,0.4817155599594116,0.8444892764091492
"Justice, Inequality, and Health",Egalitarianism,0.4802061021327973,0.8475620150566101,0.4821489155292511,0.742127537727356
"Pregnancy, Birth, and Medicine",Parenthood and Procreation,0.5909215807914734,0.7093355655670166,0.5088913440704346,0.8157702684402466
"Pregnancy, Birth, and Medicine",Feminist Perspectives on Reproduction and the Family,0.5909215807914734,0.7093355655670166,0.5986959338188171,0.70068359375
"Pregnancy, Birth, and Medicine",The Grounds of Moral Status,0.5909215807914734,0.7093355655670166,0.5276296138763428,0.7081111669540405
The Sale of Human Organs,Libertarianism,0.5030158758163452,0.8650074601173401,0.4586523473262787,0.7351367473602295
The Sale of Human Organs,Privacy and Medicine,0.5030158758163452,0.8650074601173401,0.5283921957015991,0.8792151212692261
The Sale of Human Organs,Property and Ownership,0.5030158758163452,0.8650074601173401,0.4621383547782898,0.7470982074737549
The Sale of Human Organs,Exploitation,0.5030158758163452,0.8650074601173401,0.44630587100982666,0.8788821697235107
Eugenics,"Disability: Definitions, Models, Experience",0.5091835260391235,0.8264873027801514,0.4877266883850098,0.8154657483100891
Eugenics,Feminist Perspectives on Disability,0.5091835260391235,0.8264873027801514,0.4924303889274597,0.8143304586410522
Eugenics,"Pregnancy, Birth, and Medicine",0.5091835260391235,0.8264873027801514,0.5909215807914734,0.7093355655670166
Eugenics,The Nonidentity Problem,0.5091835260391235,0.8264873027801514,0.5166014432907104,0.7982786893844604
Voluntary Euthanasia,Decision-Making Capacity,0.4958429932594299,0.9235387444496156,0.5071550011634827,0.8949123024940491
Voluntary Euthanasia,Advance Directives and Substitute Decision-Making,0.4958429932594299,0.9235387444496156,0.5284761786460876,0.7661501169204712
Voluntary Euthanasia,Doctrine of Double Effect,0.4958429932594299,0.9235387444496156,0.5365511775016785,0.8189002871513367
Evidence,Bayesian Epistemology,0.7359796762466431,0.7965425252914429,0.7616968154907227,0.8187922239303589
Evolution,Darwinism,0.9838004112243652,0.5592771768569946,0.9561157822608948,0.5728325247764587
Evolution,Population Genetics,0.9838004112243652,0.5592771768569946,0.9919468760490416,0.5477547645568848
Evolution,Evolutionary Genetics,0.9838004112243652,0.5592771768569946,0.9939554333686828,0.5518975257873535
Evolution,Developmental Biology,0.9838004112243652,0.5592771768569946,0.9669805765151978,0.5093948841094971
Evolution,Cultural Evolution,0.9838004112243652,0.5592771768569946,0.6671173572540283,0.6571673750877379
Evolution,Philosophy of Biology,0.9838004112243652,0.5592771768569946,0.9590696096420288,0.5311135053634644
Evolution,Natural Selection,0.9838004112243652,0.5592771768569946,0.9927790760993958,0.5638753771781921
Evolution,Genetic Drift,0.9838004112243652,0.5592771768569946,0.998843550682068,0.5531037449836731
Evolution,Adaptationism,0.9838004112243652,0.5592771768569946,0.9803692102432252,0.5765255689620972
Evolution,Fitness,0.9838004112243652,0.5592771768569946,0.99740332365036,0.5719935894012451
Evolution,Creationism,0.9838004112243652,0.5592771768569946,0.6774581074714661,0.5622144937515259
Evolution,Sociobiology,0.9838004112243652,0.5592771768569946,0.9798602461814879,0.5857136845588684
Evolution,Evolutionary Psychology,0.9838004112243652,0.5592771768569946,0.9767101407051086,0.5776395797729492
Evolution,Feminist Philosophy of Biology,0.9838004112243652,0.5592771768569946,0.630664587020874,0.7100957632064819
Evolution,Heritability,0.9838004112243652,0.5592771768569946,0.9957480430603028,0.5178127288818359
Evolution,The Genotype/Phenotype Distinction,0.9838004112243652,0.5592771768569946,0.98463374376297,0.5173505544662476
Evolution,The Distinction Between Innate and Acquired Characteristics,0.9838004112243652,0.5592771768569946,0.9926761388778688,0.5152014493942261
Evolution,Biological Information,0.9838004112243652,0.5592771768569946,0.9758931994438172,0.5265451073646545
